Date,JPM_Open,JPM_High,JPM_Low,JPM_Close,JPM_Adj_Close,JPM_Volume,JPM_Dividend,VIX_Close,RiskFreeRate_3M,RiskFreeRate_1Y,RiskFreeRate_10Y,Daily_Return,Volatility_21D,Dividend_Yield,Dividend_Growth,RiskFreeRate_3M_Decimal,RiskFreeRate_1Y_Decimal,RiskFreeRate_10Y_Decimal,VIX_Return,VIX_JPM_Corr,Rate_MA5,Rate_MA20,Interest_Rate_Momentum,Sentiment_Score,Article_Count,Chooser_Price,Intrinsic_Value,Pricing_Bias,Vol_t+1,Return_lag1,Return_lag2,Return_lag5,Return_lag21,Vol_lag1,Vol_lag5,Vol_lag21,VIX_lag1,VIX_MA20,VIX_ratio,Vol_max_21D,Vol_min_21D,Price_MA20,Price_ratio,VIX_JPM_Corr_lag1,Sentiment_lag1,Rate_Spread_1Y_3M,Rate_Spread_10Y_3M,Vol_change_5D,VIX_change_5D
2018-02-23,115.30999755859376,117.38999938964844,115.30999755859376,117.30999755859376,93.83577728271484,12162500,0.0,16.489999771118164,1.64,2.02,2.88,0.0200614393131974,0.3140152640325137,0.0047736766827592,0.0,0.0163999999999999,0.0202,0.0288,-0.119123911540183,-0.823436115314107,0.01638,0.015475,0.0009049999999999,0.6566616786710492,0,38.16225676601665,0.0,38.16225676601665,0.3166066540254963,-0.0018244707848129,0.0041758096732235,0.0041641336278803,,0.3092886843549103,0.3103598715502972,,18.71999931335449,,,,,,,-0.8152632573423996,0.6213778802491512,0.0038000000000000984,0.012400000000000098,0.011777915952720264,-0.13800311058365167
2018-02-26,118.13999938964844,118.9000015258789,117.31999969482422,118.7699966430664,95.00360870361328,16511200,0.0,15.800000190734863,1.66,2.03,2.86,0.0123686730187268,0.3166066540254963,0.0047149955024663,0.0,0.0166,0.0203,0.0286,-0.0418435166743796,-0.8238174672096111,0.01646,0.0156,0.0008599999999999,0.6734318152082995,0,37.52959095030833,0.0,37.52959095030833,0.3194383604717365,0.0200614393131974,-0.0018244707848129,-0.0072114240926293,,0.3140152640325137,0.3116175932851426,,16.489999771118164,,,,,,,-0.823436115314107,0.6566616786710492,0.0036999999999999984,0.012,0.016010202401468776,-0.18807806094184998
2018-02-27,118.91000366210938,119.33000183105467,117.3499984741211,117.36000061035156,93.8757781982422,17563300,0.0,18.59000015258789,1.66,2.08,2.9,-0.0119424774546834,0.3194383604717365,0.0047716427836368,0.0,0.0166,0.0208,0.0289999999999999,0.1765822739349767,-0.8251620486025933,0.01646,0.01571,0.0007499999999999,0.6244778583841613,0,38.44551122858388,0.0,38.44551122858388,0.3244516648629601,0.0123686730187268,0.0200614393131974,0.000261287287939,,0.3166066540254963,0.3114550697924937,,15.800000190734863,,,,,,,-0.8238174672096111,0.6734318152082995,0.004199999999999999,0.0123999999999999,0.025632238655038275,-0.09757282483790086
2018-02-28,117.81999969482422,118.48999786376952,115.33999633789062,115.5,92.3879623413086,17735600,0.0,19.850000381469727,1.65,2.07,2.87,-0.0159757073089206,0.3244516648629601,0.0048484848484848,0.0,0.0165,0.0207,0.0287,0.0677783872264483,-0.8232787059366032,0.01648,0.015815,0.000665,0.5981217809371537,0,39.775362699374384,0.0,39.775362699374384,0.3288811395097482,-0.0119424774546834,0.0123686730187268,0.0041758096732235,,0.3194383604717365,0.3092326673852346,,18.59000015258789,,,,,,,-0.8251620486025933,0.6244778583841613,0.004199999999999999,0.012199999999999999,0.049215361386014456,-0.008491512108233734
2018-03-01,115.4800033569336,116.63999938964844,112.6500015258789,113.43000030517578,90.73218536376952,18690000,0.0,22.46999931335449,1.63,2.05,2.81,-0.018084543126059,0.3288811395097482,0.0049369655161188,0.0,0.0163,0.0204999999999999,0.0281,0.1319898680873867,-0.8216023598511769,0.01648,0.0159,0.00058,0.5566587553098811,0,41.23969795223633,0.0,41.23969795223633,0.3282602930318345,-0.0159757073089206,-0.0119424774546834,-0.0018244707848129,,0.3244516648629601,0.3092886843549103,,19.850000381469727,22.464999771118165,1.000222548065313,,,113.9745002746582,0.9952226158643357,-0.8232787059366032,0.5981217809371537,0.004199999999999902,0.011800000000000001,0.06334682174261319,0.20032052016822566
2018-03-02,112.38999938964844,113.55999755859376,111.12000274658205,113.31999969482422,90.64417266845705,18353700,0.0,19.59000015258789,1.65,2.06,2.86,-0.0009704980646361,0.3282602930318345,0.0049417578671735,0.0,0.0165,0.0206,0.0286,-0.1281708610936603,-0.8134007474831255,0.0165,0.015985,0.000515,0.5931036410233126,0,41.24885173704887,0.0,41.24885173704887,0.3308249304705894,-0.018084543126059,-0.0159757073089206,0.0200614393131974,,0.3288811395097482,0.3140152640325137,,22.46999931335449,22.77099976539612,0.8603047891800418,0.3288811395097482,0.1098804639508819,113.79700012207032,0.9958083216013215,-0.8216023598511769,0.5566587553098811,0.0040999999999999995,0.0121,0.04536412917126831,0.18799274860508497
2018-03-05,112.0500030517578,115.93000030517578,111.88999938964844,115.05999755859376,92.03602600097656,13933000,0.0,18.729999542236328,1.7,2.06,2.88,0.0152384360874075,0.3308249304705894,0.0048670260028019,0.0,0.017,0.0206,0.0288,-0.0438999797678896,-0.8130133998928458,0.01658,0.016095,0.0004849999999999,0.6079487517404369,0,40.34245576952914,0.0,40.34245576952914,0.321305730616332,-0.0009704980646361,-0.018084543126059,0.0123686730187268,0.0103208351413072,0.3282602930318345,0.3166066540254963,0.1098804639508819,19.59000015258789,22.841999769210815,0.8199807254828391,0.3308249304705894,0.1429603809694567,113.83600006103515,1.0107522883525628,-0.8134007474831255,0.5931036410233126,0.003599999999999999,0.011799999999999998,0.04490833109258685,0.18544299469183678
2018-03-06,115.63999938964844,115.81999969482422,114.31999969482422,115.16000366210938,92.11599731445312,10674400,0.0,18.36000061035156,1.68,2.06,2.88,0.0008685358657917,0.321305730616332,0.0048627994285506,0.0,0.0168,0.0206,0.0288,-0.0197543481541692,-0.8044466101408501,0.01662,0.01618,0.0004399999999999,0.6269328344830216,0,39.75375771234403,0.0,39.75375771234403,0.2670821162827265,0.0152384360874075,-0.0009704980646361,-0.0119424774546834,-0.0224105582254278,0.3308249304705894,0.3194383604717365,0.1429603809694567,18.729999542236328,21.893999814987183,0.8385859489129766,0.3308249304705894,0.22484708651325,114.15400009155273,1.0088126878580674,-0.8130133998928458,0.6079487517404369,0.0038000000000000013,0.012,0.005845791788555932,-0.012372218415733216
2018-03-07,113.75,115.0999984741211,113.11000061035156,114.7300033569336,91.77206420898438,13006500,0.0,17.760000228881836,1.68,2.05,2.89,-0.0037406833664536,0.2670821162827265,0.0048810248724372,0.0,0.0168,0.0204999999999999,0.0289,-0.0326797582529185,-0.8765366144458466,0.01668,0.01626,0.0004199999999999,0.6622713510500386,0,37.16849709653076,0.0,37.16849709653076,0.2477568547035954,0.0008685358657917,0.0152384360874075,-0.0159757073089206,-0.0491404259117412,0.321305730616332,0.3244516648629601,0.22484708651325,18.36000061035156,21.28299984931946,0.8344688415458371,0.3308249304705894,0.2462748173769474,114.28500022888184,1.0038938016989152,-0.8044466101408501,0.6269328344830216,0.0036999999999999013,0.0121,-0.17682001602446706,-0.10528967820771118
2018-03-08,115.11000061035156,115.2300033569336,113.20999908447266,114.73999786376952,91.78004455566406,11173700,0.0,16.540000915527344,1.67,2.05,2.86,8.695456280437414e-05,0.2477568547035954,0.0048805997073913,0.0,0.0167,0.0204999999999999,0.0286,-0.0686936541459325,-0.8530388912184637,0.01676,0.01632,0.0004399999999999,0.661391136079938,0,36.30172838454155,0.0,36.30172838454155,0.2646845264590826,-0.0037406833664536,0.0008685358657917,-0.018084543126059,0.0299692444187297,0.2670821162827265,0.3288811395097482,0.2462748173769474,17.760000228881836,20.723499917984007,0.7981277767262569,0.3308249304705894,0.2469119369969422,114.37849998474121,1.003160540478119,-0.8765366144458466,0.6622713510500386,0.0037999999999999007,0.0119,-0.2466674888291921,-0.26390736889354494
2018-03-09,116.5500030517578,118.08000183105467,115.66999816894533,118.04000091552734,94.41971588134766,15366600,0.0,14.640000343322754,1.67,2.03,2.9,0.0283550115914942,0.2646845264590826,0.0047441544870941,0.0,0.0167,0.0203,0.0289999999999999,-0.114873063303214,-0.8494325391624236,0.0168,0.01638,0.00042,0.7005779846316534,0,34.8678510864285,0.0,34.8678510864285,0.2027608636944408,8.695456280437414e-05,-0.0037406833664536,-0.0009704980646361,0.0067561479656935,0.2477568547035954,0.3282602930318345,0.2469119369969422,16.540000915527344,19.782499980926513,0.7400480403102768,0.3308249304705894,0.2477568547035954,114.88650016784668,1.0274488364000425,-0.8530388912184637,0.661391136079938,0.003599999999999999,0.012299999999999901,-0.19367486084156516,-0.2526799270397774
2018-03-12,118.0,118.75,117.25,117.66000366210938,94.1157684326172,12339300,0.0,15.779999732971191,1.71,2.05,2.87,-0.0032243024506439,0.2027608636944408,0.0047594763094533,0.0,0.0171,0.0204999999999999,0.0287,0.0778688089422339,-0.8001017623710246,0.0168199999999999,0.01646,0.0003599999999999,0.7097755880437944,0,32.21677723085404,0.0,32.21677723085404,0.2017460209703153,0.0283550115914942,8.695456280437414e-05,0.0152384360874075,-0.0452172791446312,0.2646845264590826,0.3308249304705894,0.2954167429376613,14.640000343322754,19.118499994277954,0.8253785463134684,0.3308249304705894,0.2027608636944408,115.26750030517579,1.020756096476451,-0.8494325391624236,0.7005779846316534,0.0033999999999998996,0.0116,-0.38710524806573976,-0.1575013284230391
2018-03-13,118.1999969482422,118.47000122070312,115.83000183105467,116.25,92.98790740966795,13312300,0.0,16.350000381469727,1.73,2.03,2.84,-0.0120561467231334,0.2017460209703153,0.0048172043010752,0.0,0.0173,0.0203,0.0283999999999999,0.0361217147112846,-0.7883395443322648,0.01692,0.016515,0.000405,0.6828997687465113,0,33.28077212719461,0.0,33.28077212719461,0.2016449380979598,-0.0032243024506439,0.0283550115914942,0.0008685358657917,0.0198247060124486,0.2027608636944408,0.321305730616332,0.3012998911493583,15.779999732971191,18.655499982833863,0.8764171636522432,0.3308249304705894,0.2017460209703153,115.49300041198731,1.0065545062065433,-0.8001017623710246,0.7097755880437944,0.002999999999999999,0.011099999999999902,-0.3721057493019998,-0.1094771330099289
2018-03-14,116.55999755859376,116.58999633789062,114.5999984741211,114.9499969482422,91.94803619384766,12905100,0.0,17.229999542236328,1.76,2.05,2.81,-0.0112458633498997,0.2016449380979598,0.004871683469919,0.0,0.0176,0.0204999999999999,0.0281,0.0538225773843985,-0.7834804284480714,0.0170799999999999,0.0166,0.0004799999999999,0.6548853518009021,0,34.30601136450305,0.0,34.30601136450305,0.2009448153012958,-0.0120561467231334,-0.0032243024506439,-0.0037406833664536,0.0153305739285008,0.2017460209703153,0.2670821162827265,0.3055274135654264,16.350000381469727,18.268499994277953,0.9431534908521826,0.3308249304705894,0.2016449380979598,115.61900024414062,0.9942137253004631,-0.7883395443322648,0.6828997687465113,0.002899999999999899,0.010499999999999999,-0.24500771184356096,-0.029842380620221265
2018-03-15,115.87000274658205,116.0,114.83000183105467,115.23999786376952,92.18000030517578,8748000,0.0,16.59000015258789,1.77,2.07,2.82,0.0025195971070434,0.2009448153012958,0.0048594239012569,0.0,0.0177,0.0207,0.0282,-0.0371444809432287,-0.7843794252327912,0.01728,0.0166949999999999,0.000585,0.6615899253735587,0,34.030655126580356,0.0,34.030655126580356,0.1849023611924271,-0.0112458633498997,-0.0120561467231334,8.695456280437414e-05,0.0061561194615059,0.2016449380979598,0.2477568547035954,0.3008027138817191,17.229999542236328,18.134999990463257,0.9148056333781173,0.3308249304705894,0.2009448153012958,115.62950019836425,0.9966314622658877,-0.7834804284480714,0.6548853518009021,0.002999999999999999,0.010499999999999999,-0.18894346821727015,0.003022928312755413
2018-03-16,115.33999633789062,116.5999984741211,115.33999633789062,115.44000244140624,92.33999633789062,19888900,0.0,15.800000190734863,1.78,2.08,2.85,0.0017341868168583,0.1849023611924271,0.0048510047484123,0.0,0.0178,0.0208,0.0285,-0.0476190448816719,-0.7368471411408817,0.0175,0.016795,0.000705,0.6599615087745818,0,33.377303914913895,0.0,33.377303914913895,0.1863429067079304,0.0025195971070434,-0.0112458633498997,0.0283550115914942,0.0228623850830194,0.2009448153012958,0.2646845264590826,0.3107372767553669,16.59000015258789,17.96850004196167,0.8793165903574184,0.3308249304705894,0.1849023611924271,115.62600021362304,0.9983913845339875,-0.7843794252327912,0.6615899253735587,0.002999999999999999,0.010700000000000001,-0.3014236092074274,0.0792349603967859
2018-03-19,115.0999984741211,115.4499969482422,113.3000030517578,114.52999877929688,91.612060546875,13214900,0.0,19.020000457763672,1.8,2.08,2.85,-0.0079144490480117,0.1863429067079304,0.0048895486420037,0.0,0.018,0.0208,0.0285,0.2037974827947799,-0.7074248988091124,0.01768,0.016885,0.000795,0.6081488173428166,0,34.17582094321048,0.0,34.17582094321048,0.1847255376563245,0.0017341868168583,0.0025195971070434,-0.0032243024506439,0.0041641336278803,0.1849023611924271,0.2027608636944408,0.3103598715502972,15.800000190734863,17.94650011062622,1.0598166963207398,0.3308249304705894,0.1849023611924271,115.61850013732911,0.9905854049590738,-0.7368471411408817,0.6599615087745818,0.0028000000000000004,0.010500000000000002,-0.08097202136232828,0.20532324332190766
2018-03-20,114.87000274658205,115.4499969482422,114.4499969482422,114.63999938964844,91.70006561279295,9921200,0.0,18.200000762939453,1.81,2.08,2.89,0.0009601664060395,0.1847255376563245,0.0048848569694825,0.0,0.0181,0.0208,0.0289,-0.0431124960614555,-0.7074174620698989,0.01784,0.01696,0.00088,0.624376490248767,0,34.025523883545546,0.0,34.025523883545546,0.1847492153248152,-0.0079144490480117,0.0017341868168583,-0.0120561467231334,-0.0072114240926293,0.1863429067079304,0.2017460209703153,0.3116175932851426,19.020000457763672,17.826500129699706,1.0209519889222383,0.3308249304705894,0.1847255376563245,115.6150001525879,0.9915668316251987,-0.7074248988091124,0.6081488173428166,0.0026999999999999975,0.010799999999999997,-0.08436589347402879,0.11314986778632896
2018-03-21,114.80999755859376,116.62999725341795,114.20999908447266,114.73999786376952,91.78004455566406,13633000,0.0,17.860000610351562,1.74,2.06,2.89,0.0008717996502534,0.1847492153248152,0.0048805997073913,0.0,0.0174,0.0206,0.0289,-0.0186813262821521,-0.7155246460760383,0.0178,0.01701,0.00079,0.629451643747724,0,34.03262130756407,0.0,34.03262130756407,0.2356350680889272,0.0009601664060395,-0.0079144490480117,-0.0112458633498997,0.000261287287939,0.1847255376563245,0.2016449380979598,0.3114550697924937,18.200000762939453,17.7185001373291,1.007986029964486,0.3308249304705894,0.1847255376563245,115.59249992370606,0.9926249362155918,-0.7074174620698989,0.624376490248767,0.0032000000000000015,0.0115,-0.0837894713971774,0.03656419529036525
2018-03-22,113.1999969482422,113.5999984741211,109.54000091552734,109.9499969482422,87.94857025146484,22550400,0.0,23.34000015258789,1.72,2.05,2.83,-0.0426426797557455,0.2356350680889272,0.0050932243341817,0.0,0.0172,0.0204999999999999,0.0283,0.306830870938501,-0.8190063169474355,0.0177,0.017055,0.0006449999999999,0.5256411592554553,0,39.54644011941166,0.0,39.54644011941166,0.2508827986026411,0.0008717996502534,0.0009601664060395,0.0025195971070434,0.0041758096732235,0.1847492153248152,0.2009448153012958,0.3092326673852346,17.860000610351562,17.949500179290773,1.300314767511822,0.3308249304705894,0.1847255376563245,115.34099960327148,0.9532603092259279,-0.7155246460760383,0.629451643747724,0.0032999999999999002,0.011099999999999999,0.17263571959105795,0.40687160566102
2018-03-23,110.2699966430664,110.91999816894533,106.76000213623048,107.01000213623048,85.59687042236328,23081500,0.0,24.8700008392334,1.74,2.04,2.82,-0.0271034926794715,0.2508827986026411,0.0052331556753646,0.0,0.0174,0.0204,0.0282,0.0655527282194925,-0.8067767699683048,0.01762,0.017105,0.000515,0.4893912326385751,0,42.413415574897215,0.0,42.413415574897215,0.2651777837099254,-0.0426426797557455,0.0008717996502534,0.0017341868168583,-0.0018244707848129,0.2356350680889272,0.1849023611924271,0.3092886843549103,23.34000015258789,18.368500232696533,1.3539483640021943,0.3308249304705894,0.1847255376563245,114.82599983215331,0.9319318124175026,-0.8190063169474355,0.5256411592554553,0.0030000000000000027,0.0108,0.3568393447477314,0.5740506670257632
2018-03-26,109.19000244140624,111.16000366210938,108.6500015258789,110.30999755859376,88.23651123046875,20217500,0.0,21.030000686645508,1.79,2.06,2.85,0.030372114891327,0.2651777837099254,0.0050766024149582,0.0,0.0179,0.0206,0.0285,-0.1544028959794058,-0.8149305226076247,0.0175999999999999,0.0171699999999999,0.0004299999999999,0.5487436136680492,0,40.17262631430834,0.0,40.17262631430834,0.2650565258647275,-0.0271034926794715,-0.0426426797557455,-0.0079144490480117,0.0200614393131974,0.2508827986026411,0.1863429067079304,0.3140152640325137,24.8700008392334,18.630000257492064,1.1288244979056445,0.3308249304705894,0.1847255376563245,114.40299987792969,0.9642229458693982,-0.8067767699683048,0.4893912326385751,0.002700000000000001,0.010600000000000002,0.42306347150395673,0.105678242928821
2018-03-27,111.06999969482422,111.69000244140624,107.3000030517578,108.16999816894533,86.52474212646484,18039900,0.0,22.5,1.77,2.1,2.78,-0.0195904277028651,0.2650565258647275,0.0051770362344405,0.0,0.0177,0.021,0.0278,0.0699001077202994,-0.8120318899971068,0.01752,0.0172249999999999,0.000295,0.5093489541857393,0,41.86331421561107,0.0,41.86331421561107,0.2637950715200662,0.030372114891327,-0.0271034926794715,0.0009601664060395,0.0123686730187268,0.2651777837099254,0.1847255376563245,0.3166066540254963,21.030000686645508,18.82550024986267,1.1951873629580778,0.3308249304705894,0.1847255376563245,113.94349975585938,0.9493301364335427,-0.8149305226076247,0.5487436136680492,0.003300000000000001,0.010099999999999998,0.43486671755074835,0.23626368443987156
